"id";"garden";"species";"compound";"time";"diam";"can.be.presented"
450;2;1;8;17;9,7;FALSE
451;2;1;8;17;9,6;TRUE
453;2;1;8;17;9,6;TRUE
454;2;1;8;17;9,9;TRUE
455;2;1;8;17;10,2;TRUE
457;2;1;8;17;9,4;TRUE
458;2;1;8;17;9,6;TRUE
460;2;1;8;17;9,5;TRUE
461;2;1;8;17;9,4;TRUE
462;2;1;8;17;9,6;TRUE
463;1;2;8;17;10,4;TRUE
464;1;2;8;17;10,9;TRUE
465;1;2;8;17;10,9;TRUE
466;1;2;8;17;11,9;TRUE
467;1;2;8;17;11,7;TRUE
468;1;2;8;17;11,5;TRUE
469;1;2;8;17;11,2;TRUE
470;1;2;8;17;11,3;TRUE
471;1;2;8;17;11,1;TRUE
472;1;2;8;17;10,9;TRUE
473;1;2;8;17;10,5;TRUE
474;1;2;8;17;11;TRUE
475;1;2;8;17;11,4;TRUE
476;1;2;8;17;11,2;TRUE
477;1;2;8;17;10,6;TRUE
478;2;2;8;17;12,7;TRUE
481;2;2;8;17;11,8;TRUE
482;2;2;8;17;12,3;TRUE
483;2;2;8;17;11,5;TRUE
484;2;2;8;17;12,5;TRUE
485;2;2;8;17;12;TRUE
486;2;2;8;17;12,2;FALSE
487;2;2;8;17;11,5;FALSE
488;2;2;8;17;12,6;TRUE
489;2;2;8;17;11,5;TRUE
490;2;2;8;17;12,3;TRUE
491;2;2;8;17;12,1;TRUE
492;2;2;8;17;11,5;TRUE
510;2;1;9;17;9,2;TRUE
511;2;1;9;17;9,7;TRUE
512;2;1;9;17;9,7;TRUE
513;2;1;9;17;9,9;TRUE
517;2;1;9;17;10,3;TRUE
518;2;1;9;17;9,6;TRUE
519;2;1;9;17;9,6;TRUE
520;2;1;9;17;10;FALSE
521;2;1;9;17;9,7;FALSE
522;2;1;9;17;9,8;FALSE
538;2;2;9;17;12,8;FALSE
542;2;2;9;17;12,5;FALSE
546;2;2;9;17;13;TRUE
549;2;2;9;17;12,2;TRUE
550;2;2;9;17;12,4;TRUE
613;1;1;11;17;8,7;TRUE
614;1;1;11;17;8,7;TRUE
615;1;1;11;17;8,6;TRUE
616;1;1;11;17;8,6;TRUE
617;1;1;11;17;8,7;TRUE
618;1;1;11;17;8,8;TRUE
619;1;1;11;17;8,8;TRUE
620;1;1;11;17;8,2;TRUE
621;1;1;11;17;8,6;TRUE
622;1;1;11;17;7,7;TRUE
623;1;1;11;17;8,8;TRUE
624;1;1;11;17;8,6;TRUE
625;1;1;11;17;8,5;TRUE
626;1;1;11;17;8,6;TRUE
627;1;1;11;17;8,6;TRUE
628;2;1;11;17;9,7;TRUE
629;2;1;11;17;9,5;TRUE
630;2;1;11;17;9,6;TRUE
631;2;1;11;17;9,8;TRUE
632;2;1;11;17;10,1;TRUE
633;2;1;11;17;10,1;TRUE
634;2;1;11;17;9,4;TRUE
635;2;1;11;17;9,7;TRUE
636;2;1;11;17;9,9;TRUE
637;2;1;11;17;9,8;TRUE
638;2;1;11;17;9,6;TRUE
639;2;1;11;17;10;TRUE
640;2;1;11;17;9,7;TRUE
641;2;1;11;17;8,9;TRUE
642;2;1;11;17;8,8;TRUE
643;1;2;11;17;11;TRUE
644;1;2;11;17;11,1;FALSE
645;1;2;11;17;11,2;TRUE
646;1;2;11;17;11,1;TRUE
647;1;2;11;17;11,3;TRUE
648;1;2;11;17;10,9;TRUE
649;1;2;11;17;11,6;TRUE
650;1;2;11;17;11,3;TRUE
651;1;2;11;17;11,3;FALSE
652;1;2;11;17;11,8;TRUE
653;1;2;11;17;11,7;TRUE
654;1;2;11;17;10,9;TRUE
655;1;2;11;17;11,3;TRUE
656;1;2;11;17;10,5;TRUE
658;2;2;11;17;12;TRUE
659;2;2;11;17;11,8;TRUE
660;2;2;11;17;11,8;TRUE
661;2;2;11;17;12;TRUE
662;2;2;11;17;12,5;TRUE
663;2;2;11;17;12,5;TRUE
664;2;2;11;17;11,9;TRUE
665;2;2;11;17;11,6;TRUE
666;2;2;11;17;12,3;TRUE
667;2;2;11;17;11,3;TRUE
668;2;2;11;17;11,4;TRUE
669;2;2;11;17;12,2;TRUE
670;2;2;11;17;12,1;TRUE
671;2;2;11;17;11,7;TRUE
672;2;2;11;17;11,5;TRUE
673;1;1;12;17;8,5;TRUE
674;1;1;12;17;8,9;TRUE
675;1;1;12;17;8,2;TRUE
676;1;1;12;17;8,3;FALSE
678;1;1;12;17;8,5;TRUE
679;1;1;12;17;9;TRUE
680;1;1;12;17;8,7;TRUE
681;1;1;12;17;9,5;FALSE
682;1;1;12;17;8,1;TRUE
683;1;1;12;17;8,5;TRUE
684;1;1;12;17;8,9;FALSE
685;1;1;12;17;8,6;TRUE
686;1;1;12;17;9,2;TRUE
688;2;1;12;17;9,6;TRUE
690;2;1;12;17;9,3;TRUE
691;2;1;12;17;10;FALSE
693;2;1;12;17;9,7;TRUE
694;2;1;12;17;9,7;TRUE
695;2;1;12;17;10,5;TRUE
696;2;1;12;17;10,1;TRUE
698;2;1;12;17;9,7;TRUE
699;2;1;12;17;9,5;TRUE
700;2;1;12;17;9,9;TRUE
701;2;1;12;17;10,1;TRUE
703;1;2;12;17;11,5;FALSE
704;1;2;12;17;11;TRUE
705;1;2;12;17;10,6;TRUE
706;1;2;12;17;11,7;TRUE
707;1;2;12;17;10,6;TRUE
708;1;2;12;17;10,8;TRUE
709;1;2;12;17;11,2;TRUE
710;1;2;12;17;11,8;TRUE
711;1;2;12;17;11,2;TRUE
712;1;2;12;17;11;TRUE
713;1;2;12;17;10,9;TRUE
714;1;2;12;17;11,4;TRUE
715;1;2;12;17;11;TRUE
716;1;2;12;17;11,4;TRUE
717;1;2;12;17;11,5;TRUE
718;2;2;12;17;12;TRUE
719;2;2;12;17;11,6;TRUE
720;2;2;12;17;12,3;TRUE
721;2;2;12;17;12,4;FALSE
722;2;2;12;17;11,7;TRUE
723;2;2;12;17;11,6;TRUE
724;2;2;12;17;12;TRUE
725;2;2;12;17;12;TRUE
726;2;2;12;17;11,7;TRUE
731;2;2;12;17;12,4;TRUE
732;2;2;12;17;12,7;TRUE
733;1;1;13;17;8,5;TRUE
734;1;1;13;17;8,4;TRUE
735;1;1;13;17;8,5;TRUE
737;1;1;13;17;8,5;TRUE
738;1;1;13;17;8,6;TRUE
739;1;1;13;17;8,6;TRUE
740;1;1;13;17;8,8;TRUE
741;1;1;13;17;8,8;FALSE
742;1;1;13;17;8,8;FALSE
743;1;1;13;17;8,9;TRUE
744;1;1;13;17;8,9;TRUE
745;1;1;13;17;8,5;TRUE
746;1;1;13;17;8,8;FALSE
747;1;1;13;17;8,8;TRUE
748;2;1;13;17;9,9;TRUE
749;2;1;13;17;9,4;FALSE
750;2;1;13;17;9,6;TRUE
752;2;1;13;17;9,4;TRUE
753;2;1;13;17;9,5;TRUE
754;2;1;13;17;9,4;TRUE
755;2;1;13;17;9,1;TRUE
756;2;1;13;17;8,6;TRUE
757;2;1;13;17;10,3;TRUE
758;2;1;13;17;9,7;TRUE
759;2;1;13;17;9,7;TRUE
760;2;1;13;17;9,3;TRUE
761;2;1;13;17;10,1;TRUE
762;2;1;13;17;9,4;TRUE
763;1;2;13;17;11,3;TRUE
764;1;2;13;17;10,8;TRUE
765;1;2;13;17;10,6;TRUE
766;1;2;13;17;11,1;TRUE
767;1;2;13;17;11,1;TRUE
768;1;2;13;17;11,1;TRUE
769;1;2;13;17;11,2;TRUE
770;1;2;13;17;11,1;TRUE
771;1;2;13;17;11,3;TRUE
772;1;2;13;17;11;TRUE
773;1;2;13;17;11;TRUE
774;1;2;13;17;11,6;TRUE
775;1;2;13;17;11;TRUE
776;1;2;13;17;10,7;TRUE
777;1;2;13;17;12,1;TRUE
779;2;2;13;17;11;TRUE
780;2;2;13;17;12,7;TRUE
783;2;2;13;17;11,6;TRUE
784;2;2;13;17;12;FALSE
785;2;2;13;17;12,7;TRUE
786;2;2;13;17;11,8;TRUE
787;2;2;13;17;11,1;TRUE
788;2;2;13;17;12,3;TRUE
789;2;2;13;17;11,5;TRUE
790;2;2;13;17;11,7;FALSE
791;2;2;13;17;12,4;TRUE
792;2;2;13;17;12,5;TRUE
795;1;1;14;17;8,5;TRUE
798;1;1;14;17;8,7;TRUE
800;1;1;14;17;8,9;FALSE
802;1;1;14;17;8,6;TRUE
803;1;1;14;17;8,8;FALSE
804;1;1;14;17;8,5;FALSE
805;1;1;14;17;9;FALSE
807;1;1;14;17;8,4;TRUE
808;2;1;14;17;9,9;TRUE
813;2;1;14;17;9,6;TRUE
814;2;1;14;17;9,1;TRUE
819;2;1;14;17;9,4;TRUE
822;2;1;14;17;9,4;FALSE
825;1;2;14;17;11,1;TRUE
829;1;2;14;17;10,8;TRUE
835;1;2;14;17;11,1;TRUE
836;1;2;14;17;10,8;TRUE
837;1;2;14;17;11;TRUE
840;2;2;14;17;11,9;TRUE
841;2;2;14;17;12,2;FALSE
845;2;2;14;17;12,7;TRUE
846;2;2;14;17;13;TRUE
849;2;2;14;17;11,4;TRUE
853;1;1;15;17;9,3;FALSE
854;1;1;15;17;8,9;FALSE
857;1;1;15;17;9;TRUE
858;1;1;15;17;8,4;TRUE
859;1;1;15;17;8,8;TRUE
860;1;1;15;17;9,1;TRUE
863;1;1;15;17;8,7;TRUE
864;1;1;15;17;8,5;TRUE
866;1;1;15;17;8,4;TRUE
867;1;1;15;17;8,7;TRUE
869;2;1;15;17;9,9;TRUE
872;2;1;15;17;9,9;TRUE
873;2;1;15;17;9,9;FALSE
874;2;1;15;17;9,3;TRUE
875;2;1;15;17;9,3;TRUE
877;2;1;15;17;9,5;TRUE
880;2;1;15;17;9,9;TRUE
881;2;1;15;17;9;TRUE
883;1;2;15;17;11,6;TRUE
887;1;2;15;17;11,3;FALSE
889;1;2;15;17;10,8;TRUE
891;1;2;15;17;10,9;TRUE
892;1;2;15;17;11,2;FALSE
896;1;2;15;17;11;FALSE
898;2;2;15;17;10,7;TRUE
899;2;2;15;17;12,1;TRUE
900;2;2;15;17;12,8;TRUE
903;2;2;15;17;11,9;TRUE
907;2;2;15;17;11,9;FALSE
908;2;2;15;17;12,3;FALSE
909;2;2;15;17;12,5;TRUE
912;2;2;15;17;12,4;TRUE
193;1;1;4;18;8,9;FALSE
195;1;1;4;18;9;TRUE
198;1;1;4;18;9;TRUE
199;1;1;4;18;8,7;TRUE
202;1;1;4;18;8,4;TRUE
203;1;1;4;18;8,5;TRUE
204;1;1;4;18;8,8;TRUE
206;1;1;4;18;8,6;TRUE
209;2;1;4;18;9,5;TRUE
210;2;1;4;18;10;FALSE
211;2;1;4;18;10,2;TRUE
212;2;1;4;18;9,9;TRUE
217;2;1;4;18;8,7;FALSE
218;2;1;4;18;10;FALSE
221;2;1;4;18;9,9;TRUE
222;2;1;4;18;10;TRUE
223;1;2;4;18;11,6;TRUE
224;1;2;4;18;10,6;TRUE
225;1;2;4;18;10,9;FALSE
234;1;2;4;18;11;TRUE
239;2;2;4;18;12;TRUE
240;2;2;4;18;11,8;FALSE
244;2;2;4;18;12,5;TRUE
245;2;2;4;18;12,3;TRUE
246;2;2;4;18;13,1;TRUE
247;2;2;4;18;12,6;TRUE
248;2;2;4;18;11,4;TRUE
249;2;2;4;18;12,7;TRUE
250;2;2;4;18;11,7;TRUE
252;2;2;4;18;11,5;TRUE
253;1;1;5;18;8,3;FALSE
255;1;1;5;18;8,7;TRUE
258;1;1;5;18;8,7;TRUE
259;1;1;5;18;8,9;FALSE
260;1;1;5;18;9;TRUE
261;1;1;5;18;8,4;FALSE
262;1;1;5;18;8,5;TRUE
263;1;1;5;18;8,6;TRUE
266;1;1;5;18;8,8;TRUE
268;2;1;5;18;9,2;TRUE
269;2;1;5;18;9,6;TRUE
270;2;1;5;18;9;TRUE
272;2;1;5;18;9,4;TRUE
273;2;1;5;18;9,6;TRUE
274;2;1;5;18;10;TRUE
275;2;1;5;18;9,6;TRUE
276;2;1;5;18;9,3;TRUE
277;2;1;5;18;9,1;TRUE
278;2;1;5;18;9,7;TRUE
279;2;1;5;18;9,2;TRUE
280;2;1;5;18;9,7;TRUE
281;2;1;5;18;9,9;FALSE
282;2;1;5;18;9,5;TRUE
283;1;2;5;18;11,3;TRUE
284;1;2;5;18;11,2;TRUE
285;1;2;5;18;11,1;TRUE
286;1;2;5;18;11,4;TRUE
288;1;2;5;18;11,2;TRUE
289;1;2;5;18;11,2;TRUE
292;1;2;5;18;10,8;FALSE
293;1;2;5;18;11,1;TRUE
294;1;2;5;18;11;TRUE
298;2;2;5;18;12,3;TRUE
299;2;2;5;18;12,1;TRUE
301;2;2;5;18;12;TRUE
302;2;2;5;18;12,2;TRUE
303;2;2;5;18;11,7;TRUE
304;2;2;5;18;12,3;TRUE
306;2;2;5;18;12,2;TRUE
307;2;2;5;18;11,3;TRUE
308;2;2;5;18;12,2;FALSE
309;2;2;5;18;11,6;TRUE
310;2;2;5;18;11,7;TRUE
311;2;2;5;18;11,5;TRUE
312;2;2;5;18;12,1;TRUE
314;1;1;6;18;8,2;TRUE
315;1;1;6;18;8,5;TRUE
316;1;1;6;18;8,9;TRUE
317;1;1;6;18;8,5;TRUE
318;1;1;6;18;8,4;TRUE
319;1;1;6;18;8,6;TRUE
322;1;1;6;18;8,6;TRUE
323;1;1;6;18;8,5;TRUE
324;1;1;6;18;8,9;TRUE
327;1;1;6;18;8,6;TRUE
332;2;1;6;18;9,7;TRUE
333;2;1;6;18;9,5;TRUE
334;2;1;6;18;9,7;TRUE
335;2;1;6;18;8,7;TRUE
337;2;1;6;18;10,2;TRUE
338;2;1;6;18;9,6;TRUE
339;2;1;6;18;10,2;TRUE
341;2;1;6;18;10,1;TRUE
343;1;2;6;18;10,9;TRUE
345;1;2;6;18;10,9;TRUE
346;1;2;6;18;11;TRUE
348;1;2;6;18;11,6;FALSE
349;1;2;6;18;12;TRUE
352;1;2;6;18;11,4;FALSE
355;1;2;6;18;11,6;FALSE
357;1;2;6;18;10,4;TRUE
362;2;2;6;18;11,3;TRUE
364;2;2;6;18;12,2;TRUE
366;2;2;6;18;11,9;TRUE
372;2;2;6;18;11,9;FALSE
375;1;1;7;18;8,3;TRUE
376;1;1;7;18;8,4;TRUE
379;1;1;7;18;9,3;TRUE
380;1;1;7;18;8,7;TRUE
382;1;1;7;18;8,6;TRUE
390;2;1;7;18;9,9;TRUE
394;2;1;7;18;9,7;TRUE
395;2;1;7;18;9,8;TRUE
397;2;1;7;18;8,9;TRUE
402;2;1;7;18;9,3;TRUE
405;1;2;7;18;10,9;TRUE
406;1;2;7;18;10,9;TRUE
410;1;2;7;18;10,9;TRUE
411;1;2;7;18;11;FALSE
422;2;2;7;18;12,6;TRUE
428;2;2;7;18;12,6;TRUE
433;1;1;8;18;8,8;TRUE
434;1;1;8;18;8,7;TRUE
435;1;1;8;18;8,5;TRUE
436;1;1;8;18;9;TRUE
437;1;1;8;18;8,7;TRUE
438;1;1;8;18;8,7;TRUE
439;1;1;8;18;8,5;TRUE
440;1;1;8;18;9;FALSE
441;1;1;8;18;8,9;TRUE
442;1;1;8;18;8,7;TRUE
443;1;1;8;18;8,5;TRUE
444;1;1;8;18;8,7;TRUE
445;1;1;8;18;8,6;TRUE
446;1;1;8;18;8,9;TRUE
447;1;1;8;18;8,5;FALSE
449;2;1;8;18;9,8;TRUE
451;2;1;8;18;9,6;TRUE
453;2;1;8;18;9,6;TRUE
454;2;1;8;18;9,9;TRUE
455;2;1;8;18;10,2;FALSE
457;2;1;8;18;9,4;TRUE
458;2;1;8;18;9,6;TRUE
460;2;1;8;18;9,6;TRUE
461;2;1;8;18;9,4;TRUE
462;2;1;8;18;9,6;TRUE
463;1;2;8;18;10,4;TRUE
464;1;2;8;18;10,9;TRUE
465;1;2;8;18;11;TRUE
466;1;2;8;18;12;TRUE
467;1;2;8;18;11,7;TRUE
468;1;2;8;18;11,6;TRUE
469;1;2;8;18;11,2;TRUE
470;1;2;8;18;11,3;TRUE
471;1;2;8;18;11,1;TRUE
472;1;2;8;18;11;TRUE
473;1;2;8;18;10,5;TRUE
474;1;2;8;18;11;TRUE
475;1;2;8;18;11,4;TRUE
476;1;2;8;18;11,2;TRUE
477;1;2;8;18;10,6;TRUE
478;2;2;8;18;12,7;TRUE
481;2;2;8;18;11,8;TRUE
482;2;2;8;18;12,4;TRUE
483;2;2;8;18;11,5;TRUE
484;2;2;8;18;12,6;FALSE
485;2;2;8;18;12;TRUE
488;2;2;8;18;12,6;TRUE
489;2;2;8;18;11,5;TRUE
490;2;2;8;18;12,3;TRUE
491;2;2;8;18;12,1;TRUE
492;2;2;8;18;11,6;TRUE
510;2;1;9;18;9,3;FALSE
511;2;1;9;18;9,7;FALSE
512;2;1;9;18;9,8;FALSE
513;2;1;9;18;9,9;FALSE
517;2;1;9;18;10,4;TRUE
518;2;1;9;18;9,6;FALSE
519;2;1;9;18;9,6;FALSE
546;2;2;9;18;13;FALSE
549;2;2;9;18;12,2;TRUE
550;2;2;9;18;12,4;TRUE
613;1;1;11;18;8,8;TRUE
614;1;1;11;18;8,7;FALSE
615;1;1;11;18;8,6;TRUE
616;1;1;11;18;8,6;TRUE
617;1;1;11;18;8,7;TRUE
618;1;1;11;18;8,8;TRUE
619;1;1;11;18;8,8;TRUE
620;1;1;11;18;8,2;TRUE
621;1;1;11;18;8,7;TRUE
622;1;1;11;18;7,7;TRUE
623;1;1;11;18;8,8;TRUE
624;1;1;11;18;8,7;TRUE
625;1;1;11;18;8,5;TRUE
626;1;1;11;18;8,6;TRUE
627;1;1;11;18;8,6;TRUE
628;2;1;11;18;9,7;TRUE
629;2;1;11;18;9,5;TRUE
630;2;1;11;18;9,7;TRUE
631;2;1;11;18;9,8;TRUE
632;2;1;11;18;10,2;FALSE
633;2;1;11;18;10,2;FALSE
634;2;1;11;18;9,4;TRUE
635;2;1;11;18;9,7;TRUE
636;2;1;11;18;9,9;TRUE
637;2;1;11;18;9,8;TRUE
638;2;1;11;18;9,6;TRUE
639;2;1;11;18;10;TRUE
640;2;1;11;18;9,7;TRUE
641;2;1;11;18;8,9;TRUE
642;2;1;11;18;8,8;TRUE
643;1;2;11;18;11;TRUE
645;1;2;11;18;11,2;TRUE
646;1;2;11;18;11,2;TRUE
647;1;2;11;18;11,3;TRUE
648;1;2;11;18;10,9;TRUE
649;1;2;11;18;11,6;FALSE
650;1;2;11;18;11,3;TRUE
652;1;2;11;18;11,8;TRUE
653;1;2;11;18;11,8;TRUE
654;1;2;11;18;10,9;TRUE
655;1;2;11;18;11,3;TRUE
656;1;2;11;18;10,5;TRUE
658;2;2;11;18;12,1;TRUE
659;2;2;11;18;11,9;TRUE
660;2;2;11;18;11,8;TRUE
661;2;2;11;18;12;TRUE
662;2;2;11;18;12,5;TRUE
663;2;2;11;18;12,5;TRUE
664;2;2;11;18;11,9;TRUE
665;2;2;11;18;11,6;TRUE
666;2;2;11;18;12,4;TRUE
667;2;2;11;18;11,3;TRUE
668;2;2;11;18;11,4;TRUE
669;2;2;11;18;12,3;FALSE
670;2;2;11;18;12,1;TRUE
671;2;2;11;18;11,7;TRUE
672;2;2;11;18;11,6;TRUE
673;1;1;12;18;8,5;TRUE
674;1;1;12;18;8,9;TRUE
675;1;1;12;18;8,2;TRUE
678;1;1;12;18;8,5;TRUE
679;1;1;12;18;9;TRUE
680;1;1;12;18;8,7;TRUE
682;1;1;12;18;8,1;TRUE
683;1;1;12;18;8,5;TRUE
685;1;1;12;18;8,6;TRUE
686;1;1;12;18;9,2;FALSE
688;2;1;12;18;9,7;TRUE
690;2;1;12;18;9,3;TRUE
693;2;1;12;18;9,7;TRUE
694;2;1;12;18;9,8;FALSE
695;2;1;12;18;10,5;TRUE
696;2;1;12;18;10,1;TRUE
698;2;1;12;18;9,8;TRUE
699;2;1;12;18;9,5;TRUE
700;2;1;12;18;9,9;TRUE
701;2;1;12;18;10,1;TRUE
704;1;2;12;18;11;TRUE
705;1;2;12;18;10,6;TRUE
706;1;2;12;18;11,8;TRUE
707;1;2;12;18;10,6;TRUE
708;1;2;12;18;10,8;TRUE
709;1;2;12;18;11,2;TRUE
710;1;2;12;18;11,9;TRUE
711;1;2;12;18;11,3;TRUE
712;1;2;12;18;11,1;TRUE
713;1;2;12;18;11;TRUE
714;1;2;12;18;11,4;FALSE
715;1;2;12;18;11;TRUE
716;1;2;12;18;11,4;TRUE
717;1;2;12;18;11,5;TRUE
718;2;2;12;18;12;TRUE
719;2;2;12;18;11,6;TRUE
720;2;2;12;18;12,3;TRUE
722;2;2;12;18;11,7;TRUE
723;2;2;12;18;11,6;TRUE
724;2;2;12;18;12;TRUE
725;2;2;12;18;12,1;TRUE
726;2;2;12;18;11,7;TRUE
731;2;2;12;18;12,4;TRUE
732;2;2;12;18;12,7;TRUE
733;1;1;13;18;8,5;TRUE
734;1;1;13;18;8,4;TRUE
735;1;1;13;18;8,6;TRUE
737;1;1;13;18;8,6;TRUE
738;1;1;13;18;8,7;TRUE
739;1;1;13;18;8,6;TRUE
740;1;1;13;18;8,8;FALSE
743;1;1;13;18;9;TRUE
744;1;1;13;18;9;TRUE
745;1;1;13;18;8,6;TRUE
747;1;1;13;18;8,8;TRUE
748;2;1;13;18;9,9;TRUE
750;2;1;13;18;9,6;TRUE
752;2;1;13;18;9,4;TRUE
753;2;1;13;18;9,6;TRUE
754;2;1;13;18;9,4;TRUE
755;2;1;13;18;9,1;TRUE
756;2;1;13;18;8,6;TRUE
757;2;1;13;18;10,3;FALSE
758;2;1;13;18;9,7;TRUE
759;2;1;13;18;9,7;FALSE
760;2;1;13;18;9,3;TRUE
761;2;1;13;18;10,1;TRUE
762;2;1;13;18;9,5;TRUE
763;1;2;13;18;11,4;TRUE
764;1;2;13;18;10,9;TRUE
765;1;2;13;18;10,7;TRUE
766;1;2;13;18;11,1;TRUE
767;1;2;13;18;11,1;TRUE
768;1;2;13;18;11,2;TRUE
769;1;2;13;18;11,2;TRUE
770;1;2;13;18;11,1;TRUE
771;1;2;13;18;11,3;TRUE
772;1;2;13;18;11;TRUE
773;1;2;13;18;11;TRUE
774;1;2;13;18;11,7;TRUE
775;1;2;13;18;11;TRUE
776;1;2;13;18;10,7;TRUE
777;1;2;13;18;12,2;TRUE
779;2;2;13;18;11;TRUE
780;2;2;13;18;12,8;TRUE
783;2;2;13;18;11,6;TRUE
785;2;2;13;18;12,7;TRUE
786;2;2;13;18;11,9;TRUE
787;2;2;13;18;11,2;TRUE
788;2;2;13;18;12,3;TRUE
789;2;2;13;18;11,5;FALSE
791;2;2;13;18;12,4;TRUE
792;2;2;13;18;12,5;FALSE
795;1;1;14;18;8,5;TRUE
798;1;1;14;18;8,8;TRUE
802;1;1;14;18;8,6;TRUE
807;1;1;14;18;8,4;TRUE
808;2;1;14;18;9,9;TRUE
813;2;1;14;18;9,6;TRUE
814;2;1;14;18;9,1;TRUE
819;2;1;14;18;9,4;TRUE
825;1;2;14;18;11,1;TRUE
829;1;2;14;18;10,8;TRUE
835;1;2;14;18;11,1;TRUE
836;1;2;14;18;10,9;TRUE
837;1;2;14;18;11;TRUE
840;2;2;14;18;11,9;TRUE
845;2;2;14;18;12,8;TRUE
846;2;2;14;18;13,1;TRUE
849;2;2;14;18;11,4;TRUE
857;1;1;15;18;9;FALSE
858;1;1;15;18;8,4;TRUE
859;1;1;15;18;8,9;TRUE
860;1;1;15;18;9,1;TRUE
863;1;1;15;18;8,7;FALSE
864;1;1;15;18;8,5;TRUE
866;1;1;15;18;8,4;FALSE
867;1;1;15;18;8,7;TRUE
869;2;1;15;18;9,9;TRUE
872;2;1;15;18;10;TRUE
874;2;1;15;18;9,4;TRUE
875;2;1;15;18;9,4;FALSE
877;2;1;15;18;9,5;TRUE
880;2;1;15;18;9,9;TRUE
881;2;1;15;18;9;TRUE
883;1;2;15;18;11,6;TRUE
889;1;2;15;18;10,8;TRUE
891;1;2;15;18;10,9;TRUE
898;2;2;15;18;10,7;TRUE
899;2;2;15;18;12,2;TRUE
900;2;2;15;18;12,8;FALSE
903;2;2;15;18;11,9;TRUE
909;2;2;15;18;12,5;TRUE
912;2;2;15;18;12,5;TRUE
195;1;1;4;19;9,1;FALSE
198;1;1;4;19;9,1;TRUE
199;1;1;4;19;8,7;FALSE
202;1;1;4;19;8,4;TRUE
203;1;1;4;19;8,5;TRUE
204;1;1;4;19;8,8;TRUE
206;1;1;4;19;8,6;TRUE
209;2;1;4;19;9,6;TRUE
211;2;1;4;19;10,2;FALSE
212;2;1;4;19;10;TRUE
221;2;1;4;19;9,9;TRUE
222;2;1;4;19;10;TRUE
223;1;2;4;19;11,6;TRUE
224;1;2;4;19;10,6;TRUE
234;1;2;4;19;11,1;TRUE
239;2;2;4;19;12,2;TRUE
244;2;2;4;19;12,5;FALSE
245;2;2;4;19;12,4;TRUE
246;2;2;4;19;13,1;TRUE
247;2;2;4;19;12,7;TRUE
248;2;2;4;19;11,4;FALSE
249;2;2;4;19;12,8;TRUE
250;2;2;4;19;11,7;TRUE
252;2;2;4;19;11,5;TRUE
255;1;1;5;19;8,8;TRUE
258;1;1;5;19;8,8;FALSE
260;1;1;5;19;9;TRUE
262;1;1;5;19;8,5;TRUE
263;1;1;5;19;8,6;TRUE
266;1;1;5;19;8,9;TRUE
268;2;1;5;19;9,3;TRUE
269;2;1;5;19;9,7;TRUE
270;2;1;5;19;9;TRUE
272;2;1;5;19;9,4;TRUE
273;2;1;5;19;9,6;FALSE
274;2;1;5;19;10,1;FALSE
275;2;1;5;19;9,7;FALSE
276;2;1;5;19;9,4;TRUE
277;2;1;5;19;9,1;TRUE
278;2;1;5;19;9,7;TRUE
279;2;1;5;19;9,2;TRUE
280;2;1;5;19;9,8;TRUE
282;2;1;5;19;9,5;TRUE
283;1;2;5;19;11,4;TRUE
284;1;2;5;19;11,2;TRUE
285;1;2;5;19;11,1;TRUE
286;1;2;5;19;11,4;TRUE
288;1;2;5;19;11,2;TRUE
289;1;2;5;19;11,2;TRUE
293;1;2;5;19;11,1;TRUE
294;1;2;5;19;11;TRUE
298;2;2;5;19;12,3;TRUE
299;2;2;5;19;12,2;FALSE
301;2;2;5;19;12;TRUE
302;2;2;5;19;12,2;TRUE
303;2;2;5;19;11,8;TRUE
304;2;2;5;19;12,3;TRUE
306;2;2;5;19;12,2;TRUE
307;2;2;5;19;11,4;TRUE
309;2;2;5;19;11,6;TRUE
310;2;2;5;19;11,8;TRUE
311;2;2;5;19;11,5;TRUE
312;2;2;5;19;12,1;FALSE
314;1;1;6;19;8,2;TRUE
315;1;1;6;19;8,5;TRUE
316;1;1;6;19;8,9;FALSE
317;1;1;6;19;8,5;TRUE
318;1;1;6;19;8,4;TRUE
319;1;1;6;19;8,7;TRUE
322;1;1;6;19;8,6;TRUE
323;1;1;6;19;8,5;TRUE
324;1;1;6;19;8,9;FALSE
327;1;1;6;19;8,6;TRUE
332;2;1;6;19;9,8;FALSE
333;2;1;6;19;9,5;TRUE
334;2;1;6;19;9,7;TRUE
335;2;1;6;19;8,8;TRUE
337;2;1;6;19;10,3;TRUE
338;2;1;6;19;9,6;TRUE
339;2;1;6;19;10,2;TRUE
341;2;1;6;19;10,1;TRUE
343;1;2;6;19;10,9;TRUE
345;1;2;6;19;11;TRUE
346;1;2;6;19;11;TRUE
349;1;2;6;19;12;TRUE
357;1;2;6;19;10,4;TRUE
362;2;2;6;19;11,3;TRUE
364;2;2;6;19;12,2;TRUE
366;2;2;6;19;12,1;FALSE
375;1;1;7;19;8,3;TRUE
376;1;1;7;19;8,4;TRUE
379;1;1;7;19;9,3;TRUE
380;1;1;7;19;8,7;TRUE
382;1;1;7;19;8,6;TRUE
390;2;1;7;19;9,9;TRUE
394;2;1;7;19;9,7;TRUE
395;2;1;7;19;9,8;FALSE
397;2;1;7;19;8,9;TRUE
